smiles,logP,qed,SAS
"NC(=O)[C@@H](NC(=O)c1cnc2ccccc2n1)c1ccccc1
",1.5862,0.771191011219,2.4299295571799053
"C[C@H]1CN(C(=O)[C@@H]2CCS(=O)(=O)C2)C[C@H](C)O1
",0.0569,0.6877171346009999,3.4234285765220833
"COc1ccc(-n2c(C)cn3c4c(=O)n(CC(C)=O)c(=O)n(C)c4nc23)cc1
",1.04462,0.533951910841,2.5815865656416843
"CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCN(C(=O)c2cccc(F)c2)CC1
",2.3388,0.644645657064,2.6196289722333006
"C[C@@H](Oc1cccc(Cl)c1Cl)C(=O)N1CCC(CN(C)C(=O)OC(C)(C)C)CC1
",4.8662,0.6211251383240001,2.8450514243932457
"COc1cccc(CNC(=O)c2ccc([N+](=O)[O-])cc2F)c1
",2.6725,0.677169547441,1.8005200784982325
"[NH3+]C1([C@H]2CCO[C@@]3(CCSC3)C2)CCCC1
",1.8434,0.766686198046,5.249993905503098
"O=C(Cc1cc(F)ccc1F)N1CCO[C@@H](c2ccc(Cl)cc2)C1
",3.7608,0.8175856852940001,2.5746946984387886
"Cc1ccc([C@@H]2CSCCN2C(=O)N[C@@H]2[C@@H]3CCO[C@@H]3C2(C)C)o1
",3.20102,0.876552229452,4.290726339405501
"O=C(CCc1nnc2ccc(NCc3ccccc3Cl)nn12)Nc1ccc2c(c1)OCCO2
",3.7323,0.416946003634,2.491210751980196
"Cc1ccc(NC(=O)NC(=O)[C@H](C)N2C[C@H](C)O[C@H](C)C2)cc1
",2.14082,0.8985431250560001,2.996915145581782
"CCOC(=O)c1c(C)[nH]c(C(=O)/C(C#N)=C/c2cccc(F)c2)c1C
",3.73722,0.377745323532,2.4475811004300354
"O=C(Nc1cccnc1)N1CCN(C[C@H](O)c2ccccc2)CC1
",1.9647,0.906112484945,2.4080358749093773
"CCCCC(=O)N1CCN(c2nc3cccnc3s2)CC1
",2.5301,0.869317969098,2.1811881349340614
"Cc1ccccc1Cc1noc(CSc2ncnc3nc[nH]c23)n1
",2.92742,0.437598810383,2.649542446460224
"CCOC(=O)/C(C#N)=C(\Cl)C(F)(F)F
",2.12828,0.414043140907,3.004927618659172
"COc1ccc([C@@H](C)[NH2+][C@@H](C)c2ccc(F)cn2)c(OC)c1
",2.6235,0.8894624330940001,3.719147490455596
"Fc1ccc([C@H]2Oc3ccc(Cl)cc3C3=C2[C@H](c2cccnc2)N2NC=NC2=N3)cc1
",4.6783,0.611353863336,3.4728996589961465
"Cc1cc(=O)n(C)cc1NC(=O)[C@H](C)Oc1ccc(F)c(F)c1
",2.37792,0.94058425375,2.6893396180867413
"CC(C)N(C)C(=O)NCc1ccnc(OC(C)(C)C)c1
",2.8087,0.915788289476,2.479319568976344
"COc1ccccc1[C@H](C)NC(=O)C[NH+](C)C1CCS(=O)(=O)CC1
",-0.0357,0.773138864074,3.9808860098256345
"Cc1ccccc1CCNC(=O)[C@@H](C)NC(=O)C1CCCC1
",2.34862,0.8480850650380001,2.2620924330688954
"Cn1cnnc1C[NH+]1CC[C@]2(CCCN(C3CCCC3)C2=O)C1
",0.1551,0.8856996450489999,4.909859873964273
"COc1ccc(CNC(=O)NC[C@@H](C)[NH+]2CCc3sccc3C2)cn1
",0.9806,0.7288320713959999,4.162861435019252
"CC(C)N(CC(N)=O)C(=O)c1occc1COc1ccccc1
",2.1945,0.85067775249,2.2996758306661413
"COc1ccc(N2CCn3c(SCC(=O)Nc4nc(C)cs4)nnc32)cc1
",2.93412,0.628929571369,2.420853772488909
"CN1CCc2cc([C@H](CNC(=O)C(=O)Nc3ccccc3F)[NH+](C)C)ccc21
",0.7585,0.6772747457930001,3.4824052901382334
"C[C@H]1CN(c2ccccc2C#N)C(=O)CN1C(=O)CCc1cc([O-])no1
",0.81638,0.816670737946,3.5480975761891305
"CC(C)c1ccc(CN(C)Cc2cc(=O)n(C)c(=O)n2C)cc1
",1.8394,0.851358592148,2.2494013114353706
"COc1ccccc1[C@H]1CCCN1C(=O)Nc1ccc(C(=O)NCC(C)C)cc1
",4.45,0.726318043621,2.4322118948796088
"CCn1ncc(Br)c1C(=O)N[C@@H]1C(=O)N2C(C(=O)NCC(C)C)=C(C)CS[C@@H]12
",1.7252,0.622605188681,3.6545037758939363
"O=C(NC1CCCCC1)[C@H]1SC(=S)n2c1nc(=O)c1cc3c(cc12)OCO3
",2.495,0.770803317172,3.5001160150059007
"Brc1cccc(-c2csc(Nc3cccnc3)n2)c1
",4.7112,0.721214991781,2.0376983940739692
"Cc1cccc(C)c1-n1nnnc1CS(=O)(=O)[C@@H](C)c1c(F)cccc1F
",3.23334,0.655705424769,3.204836517164864
"C[C@@H](C[C@@H]1CCCCC[NH2+]1)[NH2+]CC(C)(C)C
",0.8805,0.72721875521,5.545440142722409
"CC[C@H]1CCCC[C@H]1N(C)C(=O)c1ccc2c(c1)NC(=O)CN2CC
",3.5058,0.8895176113,3.354225500953317
"CCOC(=O)c1ccc(N[C@H]2c3ccccc3C(=O)N2Cc2ccc3c(c2)OCO3)cc1
",4.3587,0.561214638105,2.7429050118264597
"Cc1nn(C)c(C)c1[C@H](C)NCCc1nc2c(F)cccc2n1C
",2.95604,0.7753862754269999,2.997758252531753
"O=C(Nc1ccccc1)N1CCCC[C@@H]1[C@H]1CCC[C@@H]1O
",3.234,0.863709281529,2.981038665171265
"Cc1cc2ccccc2n1CCC(=O)N(CCO)[C@]1(C)CCS(=O)(=O)C1
",1.73792,0.836648819416,3.4242921757676354
"CCC[C@@H](CC(=O)OC)NC(=O)[C@@H]1OCC[C@H]1C
",1.2594,0.7360380953839999,3.5800137185370677
"COCCOc1cccc(C[NH+]2CCC2(C)C)c1
",1.279,0.777530625368,3.7758117095809567
"COC(=O)Cc1ccc(C[NH+]2CC[C@H](CC(C)C)C2)s1
",1.9145,0.817974153874,4.519497148080201
"Cc1noc(C)c1[C@H]1CCCN1C(=O)CCc1nc(-c2ccccc2)no1
",3.63774,0.667344466569,2.8538645357159598
"COc1ccc(CCNC(=O)c2cc(C)n(C3CC3)c2C)cc1OC
",3.4295400000000003,0.821283507568,2.0295087612602547
"Cn1cc(C(=O)N[C@H]2C[C@H]3CC[C@@H]2O3)c(-c2ccccc2)n1
",2.1368,0.947476862175,4.093079120945006
"C[C@@H](Nc1ccc(CO)cc1)C(=O)NCCc1ccc(F)cc1
",2.4773,0.734671820836,2.2554691160825406
"Cc1cnc2nc(Cc3ccsc3)[nH]c2c1
",2.91862,0.7273964232,2.586709522811507
"Cc1ccc([N+](=O)[O-])cc1-n1c(C)cc(/C=C2/C(=N)N3N=C(c4ccccc4)SC3=NC2=O)c1C
",4.97823,0.305063684898,2.8796194003089504
"CC(C)(C)OC(=O)NC[C@@H]1CCC[NH+](Cc2ccccc2N2CCOCC2)C1
",1.8428,0.8110368793430001,3.958305243505272
"c1ccc(-n2nnnc2NC[C@@H]2CCOC2)cc1
",1.1107,0.885177919378,2.7717569584497337
"CCN(C(=O)CNC(=O)NCC1CCCC1)c1nc(C)cs1
",2.29382,0.844405439215,2.466292836094945
"O=Cc1ccc(-c2cc(C(F)(F)F)cc(Cl)n2)cc1
",4.2333,0.5857673800559999,2.214554860684279
"C[C@H]1COCCN1S(=O)(=O)c1ccc(CC#N)cc1
",1.16208,0.843276652421,2.7193941044293624
"C[C@H]1CN(c2oc(-c3ccccc3)nc2S(=O)(=O)c2ccc3c(c2)OCCO3)C[C@@H](C)O1
",3.5592,0.5744930114679999,3.3029527104693166
"C[C@@H]([NH2+]C[C@@H](C)[S@](C)=O)c1ccc(F)c(F)c1
",1.3562,0.8630518379809999,4.557829646756197
"C[C@@H]1Cc2ccccc2N1S(=O)(=O)CCNC(=O)[C@H]1CC(=O)N(c2cccc(F)c2)C1
",2.0758,0.740869227304,3.1642721252566783
"C[C@@H](c1ccc2ccccc2c1)N(C(=O)NC[C@H]1CCCO1)C1CC1
",4.2538,0.849324301125,3.0389422042500196
"C[C@@H](NCc1nnc(-c2ccccc2)s1)c1ccc(-c2ccccc2)o1
",5.3159,0.487756403826,2.6604336592841182
"CCOCCn1c(C(C)(C)C)cn2c3c(=O)n(C)c(=O)n(C)c3nc12
",1.0204,0.669733155057,2.8467293073591917
"CCc1ccc(C(=O)CCC(=O)Nc2ccc(N3CCSCC3)cc2C)cc1
",4.7122199999999985,0.658149631797,2.162258313893432
"O=C(Nc1cccnc1)C1=CC=CN2CCS(=O)(=O)N=C12
",0.5177,0.876752278778,2.9037666973552465
"CS(=O)(=O)N1CCCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1
",0.6208,0.812326240866,2.065339524070719
"Cc1nnc(CN(C)Cc2cc(Cl)ccc2F)n1C
",2.54802,0.862525993988,2.305287109204992
"CC(=O)N1CC[C@@H](C(=O)N[C@@H]2CCCC[C@H]2OCCC(C)C)C1
",2.3449,0.816577921804,3.2587521648125524
"Cc1cnc([C@@H](NC(=O)N(C)Cc2nccn2C(F)F)C2CC2)s1
",3.33582,0.848604409884,3.5565176930911955
"COc1ccc(Br)cc1C(=O)NC(=S)Nc1cc(C)cc(C)c1
",4.20134,0.737524699416,2.00051339934746
"COC[C@H](C)Cc1nnc(C[NH3+])o1
",-0.3635,0.705562201223,4.0104774363128
"O=C(Nc1ccc2c(c1)COC2)C(=O)N[C@@H]1CCOC2(CCCCC2)C1
",2.6534,0.7942045451209999,3.6068785462821347
"Cc1ccc(NC(=O)C[NH+]2CCSC(C)(C)C2)c([N+](=O)[O-])c1
",1.25202,0.653081911463,4.094522581952268
"CC(C)(C)[C@@H](CS)C[NH+]1CCN(c2ccccc2Cl)CC1
",2.637,0.804628926456,4.164946956603518
"CC1=[N+](c2ccc(C)cc2)C(SCC(=O)Nc2cccc(C(F)(F)F)c2)=NC(C)(C)C1
",6.0289199999999985,0.5759636894960001,3.031217911747193
"CC[C@@H]1C[C@@H](C)CC[C@@H]1[NH2+]CCNS(C)(=O)=O
",0.3138,0.693372985764,4.655357004615729
"O=C(NCCc1cc(Cl)c2c(c1)OCCO2)C1CCN(C(=O)c2cccs2)CC1
",3.3838,0.767593585158,2.3561638226201267
"O=C(NCCN1CCOCC1)C1=Cc2ccccc2OC1
",0.9108,0.90805969363,2.2655617345760906
"Cc1ccccc1CS(=O)(=O)N1CCC[C@@H](C(=O)Nc2ccc(Br)cc2F)C1
",4.07712,0.691514444489,2.6274851717950387
"Cc1ccc(N2C(=O)C3=C4C[C@H](C(C)C)OC[C@@H]4SC3=NC2=S)cc1
",3.88192,0.715033984707,4.059859127326945
"Cc1cccc(-c2nc3scc(CCNC(=O)C(=O)Nc4ccccc4Cl)n3n2)c1
",3.71702,0.450658770943,2.432841116816902
"Cc1ccc(-[n+]2cc(-c3ccc(Br)cc3)n3c2CCC3)cc1
",4.448919999999998,0.575591618649,2.6685327321867565
"Cc1nc(-c2ccccc2)c2c(n1)[C@@]1(C)CC[C@@H]2C1(C)C
",4.62692,0.7262808877949999,4.005636769095224
"Cc1noc(C)c1COc1ccc(C(=O)N[C@@H](C)c2c(C)noc2C)cc1
",3.96628,0.682617871907,2.8188314942958432
"O=C(Nc1cccc(SC(F)F)c1)C1(O)Cc2ccccc2C1
",3.4697,0.823110266514,2.5467378794827087
"CCc1cc(NC(=O)Cc2cccs2)nn1-c1ccccc1
",3.6774,0.7599004600660001,2.2425644629559858
"CC1CCN(c2ccc([N+](=O)[O-])cc2C(=O)NCc2ccc3c(c2)OCCO3)CC1
",3.5323,0.5835826858250001,2.2741126731675294
"NC(=O)[C@]1([NH2+]C2CC2)CC[C@H](Oc2cc(F)cc(F)c2)C1
",0.846,0.858938539121,4.3297207954021
"COc1ccc([C@@H](Cc2ccccc2C)NS(C)(=O)=O)cc1OC
",2.84522,0.8287544253010001,2.4796666441401456
"COCc1nc(C(=O)N2CCC[C@@H](n3cccn3)C2)cs1
",1.9633,0.8709498588850001,3.0219181919820457
"O=C(N[C@H]1C[NH+](C(CO)CO)C[C@@H]1C1CC1)c1ccsc1
",-0.8756,0.577863526051,4.772073751840638
"C[C@@H]1CCCC[C@H]1[NH+]1CCC([NH2+][C@@H]2CCCCC[C@@H]2CO)CC1
",1.117,0.675225040537,5.485927172777782
"CCC[NH+](C)C[C@@H]1CCN(Cc2cc(Br)ccc2[N+](=O)[O-])C1
",2.1039,0.592466564714,4.043944211767071
"Cc1cccc([C@H]2CCCC[NH+]2Cc2noc(C3CC3)n2)c1C
",2.87394,0.936552864687,4.287834237550708
"FC(F)n1ccnc1CSCc1nc(-c2cccc(Cl)c2)no1
",4.415,0.626216464155,2.653480332414393
"CC(C)C/C([O-])=N/S(=O)(=O)Cc1ccc([N+](=O)[O-])cc1
",1.2295,0.343157421461,2.9518809623000006
"Clc1ccnc(-c2cccc(C3CC3)c2)n1
",3.6744,0.716048533091,2.0922026559503384
"CC[C@H](CC(=O)N1CCOC[C@H]1C(N)=O)c1ccccc1
",1.283,0.897837437773,3.0204675741639573
"C[C@@H](C(=O)NCc1ccccc1F)C1CCN(C(=O)c2ccc3nc(-c4ccccc4)oc3c2)CC1
",5.4386,0.382694967943,2.8408607720986367
"CS(=O)(=O)c1ccc(OCCOc2cccc(-n3cncn3)c2)cc1
",2.1286,0.6033317661500001,2.0858031592535653
"Cc1ccn2c(=O)c(C(=O)Nc3n[n-]c(C(F)(F)F)n3)cnc2c1
",1.02122,0.759193230731,3.475933503290717
"CCc1nn(C)c(C[C@]2(C[NH3+])CCCC(C)(C)[C@@H]2O)c1Cl
",1.9777,0.896928650383,4.356059863230821
"CC(C)Nc1ncnc(NNC(=O)c2ccco2)c1[N+](=O)[O-]
",1.555,0.545017003031,2.5542524870732635
"C=C(Br)CN1CCN(c2cc(C)[nH+]c(C)n2)CC1
",1.54314,0.856792854797,3.5736655798380683
"COc1cccc(CN/C([O-])=C/n2ccc3sccc3c2=O)c1
",1.9776,0.731707044029,2.9785397729738343
"Cc1cc([C@](C)(O)CNC(=O)[C@H]2CCCN2C(=O)CC(C)(C)C)c(C)o1
",2.64734,0.838376300948,3.5156990528547656
"O=C(CSc1ncccc1-c1nc2ccccc2[nH]1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1
",4.1402,0.360398265489,2.339908365150288
"SCCCCn1cc[nH+]c1
",1.0122,0.503787866281,4.669645493996468
"N/C(=N\OC(=O)COc1ccccc1Cl)c1ccc(Cl)cc1
",3.2359,0.38658447688,2.0237228609088405
"CC(C)(C)OC(=O)[C@@H]1N[C@H](C(=O)[O-])C(C)(C)S1
",-0.1123,0.719501163539,4.32137865903737
"C[C@@H]1CCCN(C(=O)Cn2cnc3c(nc4n3CCCCC4)c2=O)C1
",1.5779,0.8372119918880001,3.0038773840190784
"C[C@@H]1[NH+]=c2ccccc2=C1CCN1C(=O)[C@H]2CCCC[C@@H]2C1=O
",-0.4951,0.795870416147,4.255135425302061
"Cc1cc2cc(CNC(=O)[C@H]3CCC(=O)N(CCCN4CCCC4=O)C3)ccc2[nH]1
",2.34362,0.735527083618,2.9872230786128267
"N#CCNC(=O)CSc1nc(-c2ccccc2)n[nH]1
",1.20358,0.6380083507859999,2.408239992475565
"C[NH2+][C@H](Cc1c(F)cccc1Cl)c1cscc1Br
",3.7801,0.8390820496170001,3.996219727680504
"O=C(NCC(=O)N1CC=C(c2ccccc2)CC1)NCc1ccccc1
",2.8017,0.8663889674169999,2.050185359909003
"Cc1ccc(-c2cccc(C[C@@]3(C(=O)NC(C)C)CCN(C(=O)C4CC4)C3)c2)cc1
",4.3578199999999985,0.7450429541979999,2.8060452355256817
"C/[NH+]=C(/NCc1cc(C)on1)NCc1ccccc1-n1ccnc1
",0.11452,0.470487525819,3.1989835732207874
"CCSc1ccc([C@H](C)NC(=O)NCc2ncoc2C)cc1
",3.65542,0.776307678451,3.040442805277332
"O=C(Nc1cccc(NC(=O)N2CCC[C@H]2c2cccc(F)c2)c1)C1CC1
",4.5432,0.7965607123980001,2.445135526263874
"CC(C)NC(=O)c1ccc(OCC(=O)N2[C@@H](C)CCC[C@H]2C)cc1
",2.9931,0.89239768774,2.7244251706647957
"O=C([O-])CCN1C(=O)C(=O)/C(=C(\O)c2ccc(Cl)cc2)[C@@H]1c1ccc2c(c1)OCO2
",1.6304,0.440482525224,3.0470589717894185
"CCOC(=O)c1ccc(/[NH+]=c2\oc3c(OCC)cccc3cc2C(N)=O)cc1
",1.4201,0.634897400629,3.057983007174835
"C[C@H](Cn1cccn1)[NH2+]CC(=O)N1C[C@H](C(N)=O)Oc2ccccc21
",-0.8855,0.7431400806649999,4.020340254087508
"C=CCSc1nc(N)c(C#N)cc1C#N
",1.6852599999999998,0.61821904333,2.9207046009802764
"COc1cc(/C=C/c2cc(C(=O)[O-])c3ccccc3n2)ccc1OCC(=O)[O-]
",0.906,0.61044234538,2.8916451298622743
"O=C(CCC(=O)c1ccccc1)Nc1ccn(-c2ncccc2Cl)n1
",3.5223,0.671067148815,2.184643543868951
"Cc1nc(CCNC(=O)c2ccc(OCC(F)F)nc2)cs1
",2.46292,0.847849319821,2.4542533820006533
"COc1cccc2cc([C@@H](C)NC(=O)N3CCC(CC[NH+](C)C)CC3)oc12
",2.4586,0.816166815508,3.5561806521905783
"C[C@@H]1Cc2ccccc2N1C(=O)NCc1ccc[nH+]c1N1CCOCC1
",1.9981,0.922870985169,3.629224058358728
"N#Cc1ccc(OCC(=O)Nc2ccccc2N2CCc3ccccc32)cc1
",4.26998,0.699642457874,2.0288212407226998
"C[C@H](CCc1ccccc1F)[NH2+]CCc1nc2cc(F)ccc2n1C
",2.9787,0.695539381189,3.4552050113213535
"[NH3+]C[C@H]1CCC[C@H]1N1CCOCC1
",-0.2708,0.665196702104,3.8417181674749177
"CC[NH+](C1CC1)[C@@H](C[NH3+])c1cccc(OC)c1OC
",0.054000000000000006,0.7530778636069999,4.5996535210653535
"CCCn1nnnc1C[NH+](C)C1CCN(c2ccc(F)cc2)CC1
",0.9059,0.866484245315,3.709507112367572
"C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@H]2C1=CC(=O)OC1
",1.8982,0.482645248476,4.821257114078238
"COc1ncnc(N2CC[NH2+][C@H](C)C2)c1[N+](=O)[O-]
",-0.8347,0.5841321004869999,4.191832650757426
"CC1(C)C(=O)N(CC2(CC(N)=S)CC2)S1(=O)=O
",0.3934,0.767838841832,3.70481219901408
"Cc1cc(NC(=O)[C@H]2CCOc3ccccc32)c2ncccc2c1
",4.048019999999998,0.747145441418,2.6824053254588267
"Cc1nn(C)cc1CN1CCN(C(=O)[C@@H]2C[C@@H]2C)CC1
",1.02872,0.83923379448,2.9861309592690115
"C[C@@H]1CCC[NH+](CCCCNC(=O)Nc2ccccn2)C1
",1.2981,0.699844495628,4.124743163537073
"CC(C)N[C@@]1(C#N)CC[C@@H](N(C)C[C@@H]2CC[NH+](C)C2)C1
",0.26568,0.777037389932,5.434767409786764
"CC(C)N(C(=O)CSc1ncnc2sc3c(c12)CC[C@H](C)C3)C(C)C
",4.5536,0.5413079938440001,3.104387083015734
"CCOC(=O)CN(CC1CC1)C(=O)[C@@H]1SCCc2sccc21
",2.8802,0.741962371822,3.389149256890235
"Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)/N=C(\[O-])[C@H](C)OCC(C)C
",1.41182,0.322479598781,3.4549351515855
"CCNc1nc2c(s1)[C@@H](c1ccc(Cl)c(Cl)c1)CC(=O)N2
",4.3558,0.8349533925429999,3.1251167043893373
"C[C@@]1(c2ccc(C[NH3+])cc2)NC(=O)NC1=O
",-0.5169,0.609219210171,3.484505742071886
"O=C([O-])C[C@@H]1CN(c2ccc([N+](=O)[O-])cc2Cl)CCO1
",0.5934,0.607551160661,3.1874736914856205
"CCOC(=O)c1nc2ccccc2nc1Nc1ccc(F)cc1F
",3.8283,0.7142046595739999,2.099534613944769
"Cc1noc(C)c1CSc1ccccc1C(=O)Nn1cnc2ccccc21
",4.31734,0.502039570963,2.4612561393528143
"CC(C)C(=O)N1CCN(S(=O)(=O)c2cccc(Br)c2)CC1
",1.938,0.8161680019840001,1.9709294503916848
"OCc1cn2c(n1)OC(Cl)=CC2
",0.848,0.718628582553,3.970036131543584
"C[NH2+][C@@]1(C(=O)[O-])CC[C@H](Sc2nccc(=O)[nH]2)C1
",-1.9036,0.659931235921,5.000222701757601
"C[NH+](C)C1([C@@H](N)c2cnccn2)CCCCCC1
",0.7139,0.789384438995,4.193031619083219
"CC1(C)CC[C@@H](CNC(=O)c2ccc3nncn3c2)c2ccccc21
",3.3143,0.785064377757,3.1289908455575404
"C[S@](=O)CC[NH2+]C/C=C/c1ccc(C#N)cc1
",0.5133800000000001,0.761924723763,4.123106191221454
"C[NH+]1CCN(Cc2ccc(C[NH2+]Cc3cnn(-c4ccccc4)c3)cc2)CC1
",0.4662,0.641479682568,3.7118646345607167
"N#C[C@H]1CCC[C@@H]1NC(=O)c1c(F)ccc([N+](=O)[O-])c1F
",2.29508,0.6843222878569999,3.3871532119873287
"CC(C)COc1ccc([C@H](C)[NH2+]C2C[C@H](C)O[C@@H](C)C2)cc1
",3.3018,0.859713392315,4.079028616301641
"CC(=O)Nc1cc(NC(C)=O)cc(C(=O)Nc2cc(C)cc3cccnc23)c1
",3.71232,0.62791291324,2.1528755919999405
"Cc1cccnc1C[C@@H](Cl)c1ccoc1
",3.5056199999999995,0.7250109806649999,3.1133385153046707
"CNC(=S)N1CCCN(c2ccc(C#N)cn2)CC1
",0.96968,0.7819769405399999,2.3730797127552865
"C[C@@H](c1cscc1Br)[C@@H](C)Cl
",4.2414,0.663843429697,4.075542232752571
"C[NH2+][C@@H](c1ccc(F)cc1F)[C@@H]1CCOC2(CCC2)C1
",2.5484,0.903864864657,4.574480713505054
"CCOC(=O)c1cccc(NC[C@H](O)c2ccc(Cl)cc2)n1
",3.0572,0.79109257869,2.506852234557728
"Cc1noc(C)c1COc1ccc(CN2CCOC(C)(C)C2)cc1
",3.48124,0.8213256466300001,2.312378505347484
"CC(=O)N[C@@H]1C(=O)N(Cc2ccccc2OCCC(C)C)c2ccccc21
",3.8355,0.7846669800480001,2.688363850571145
"CCn1cnc2c1c(=O)n(CC(=O)c1cc(C)n(-c3nccs3)c1C)c(=O)n2Cc1ccccc1
",3.17484,0.323275706968,2.7298035732788377
"CC(=O)NCCC[NH2+][C@@H](c1ccccc1F)C1CCCC1
",2.1466,0.746098063624,3.5378328451976824
"CC[C@H](S[C@H](C)c1cccs1)C(N)=O
",2.8062,0.837969073679,3.6198877480975007
"O=C(CCCOc1ccccc1)N1CC[C@](O)(C(F)(F)F)C1
",2.3713,0.848993582354,2.7749744735033417
"O=C([O-])[C@H]1CCCC[NH+]1Cc1cccc2ccccc12
",0.5271,0.900522888857,4.219621087072243
"COCCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccccc3)C2)[C@H]1c1cccnc1
",3.6328,0.555393164395,3.1702204279419814
"Cc1ncsc1C(=O)N1CCC[C@H]1c1nc2c(c(C)[nH+]1)CCCN2CC1CCCCC1
",4.27924,0.6827455583300001,3.9228390822140646
"CC(=O)N[C@@H](C)C(=O)Nc1ccc(F)c(Cl)c1
",1.9422,0.875513969865,2.1872188835291464
"C[C@@H]1C[C@@H](C)CN(C(=O)[C@@H](C)Sc2nnc(-c3c[nH]c4ccccc34)o2)C1
",4.203,0.655363128734,3.4339758599204964
"C[S@@](=O)c1ccc(C[NH+]2CCC(OC[C@H]3CCCO3)CC2)cc1
",1.1669,0.856930029597,4.467793312803813
"COC(=O)c1ccccc1NC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(O)c(O)c1
",2.151,0.397390177142,2.759236646286737
"COCCC(=O)N1CC[C@](Cc2ccccc2-c2ccccc2F)(C(=O)N(C)C)C1
",3.3786,0.6870703182969999,2.977434246514692
"O=C(CN1CCCCCC1=O)Nc1cc2c(cc1Br)OCCO2
",2.5614,0.869598631768,2.2638327799668403
"CNC(=O)[C@@H]1CCCN(S(=O)(=O)c2c(C)nn(CC(=O)NC(C)(C)C)c2C)C1
",0.56134,0.746427803564,2.9688630064344115
"O=C(COc1c(Cl)cc(Cl)cc1Br)NNC(=O)c1ccc([N+](=O)[O-])cc1
",3.5041,0.509577051038,2.1558513746207577
"CC(C)n1nccc1NC(=O)[C@H](C)Sc1ccccc1
",3.5833,0.834629500467,2.5764092509261833
"Cc1ccc(NC(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCCC4)ccc32)c(Cl)c1
",3.36962,0.612696387698,2.2962527752204345
"CC(C)[C@@H](NC[C@H](O)c1ccc(F)cc1)c1cccnc1
",3.241,0.843799532538,2.844302254737622
"C[NH2+][C@@H]1C[C@@H](C)CC[C@@H]1C(C)(C)[C@@H]1CCOC2(CCC2)C1
",3.3599,0.832359049184,5.393565371095298
"Cc1sc(NC(=O)Cc2ccc(F)cc2)nc1-c1ccc(F)cc1
",4.57792,0.719537690102,1.896148867338434
"Cc1cc([C@@H](C)NC(=O)[C@@H](C)c2ccsc2)c(C)s1
",4.4073400000000005,0.850753049129,3.2501221601186066
"Cn1c(Cn2ccnc2)nnc1[C@@H]1CCCN(C(=O)CCc2cccs2)C1
",2.4602,0.654278672222,3.114054349213076
"COc1cccc(CNC(=O)C2(N3C[C@H](C)O[C@H](C)C3)Cc3ccccc3C2)c1
",2.9582,0.839198015416,3.2761657135056317
"CC1CCN(C(=O)Cc2coc3ccc4ccccc4c23)CC1
",4.387,0.673544800593,2.1625342620668317
"CC(=O)N1CCc2cc(-c3csc(NC(=O)C(C)C)n3)ccc21
",3.3136,0.922826692424,2.2268840037430664
"COC(=O)N1CCc2c(sc(NC(=O)c3ccccc3Br)c2C#N)C1
",3.75908,0.77883077625,2.3729765109019176
"CCCNC(=O)Cn1nc(-c2ccccc2)c2ccccc21
",3.2295,0.7725212238179999,1.8654276841098338
"Cc1cc(C)c2nc(N(CC[NH+](C)C)C(=O)c3cc(C)n(C(C)C)n3)sc2c1
",2.79026,0.688024427895,3.415425965715295
"COCC[C@]1(C)O[C@]1(C(=O)OC)C(C)C
",1.3796,0.5197955814949999,4.003060773267828
"CCC[C@@H]1NC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O
",3.1379,0.726240488944,2.5180741876025348
"Cc1c(NC(=O)c2cc(F)ccc2O)cccc1C(=O)N1CCOCC1
",2.56442,0.8819860263420001,1.9852785937839967
"CCc1ccccc1NC(=O)[C@@H](C)N1CCO[C@H](C)C1
",2.2967,0.918746381882,2.6934911041241563
"CSC[C@H](C)N(C)C(=O)c1ccc(N(C)C)cc1F
",2.7152,0.826472845152,2.9686532452131065
"CC(=O)NCc1ccc(C(=O)CSc2nnc3sc4ccccc4n23)cc1
",3.5551,0.388825057289,2.2817620565125782
"C[C@@H]([NH3+])c1ccccc1O[C@H]1CCO[C@]2(CCSC2)C1
",2.423,0.931026812051,4.790282833083199
"Cc1cc(O)c(C(C)C)cc1[N-]S(=O)(=O)c1c[nH]c2ncccc12
",4.09442,0.7166247984899999,3.4236097270669408
"CSc1nc2nnc3c(=O)n(-c4cccc(Cl)c4)ccc3n2n1
",2.1987,0.520193354284,2.703773339407398
"Cc1cccc(N2CCN([C@H](c3nnnn3Cc3ccccc3)C(C)C)CC2)c1C
",3.85754,0.604560709864,2.754192309382056
"CN1CCC[NH+](Cc2cc(Cl)ccc2N)CC1
",0.6426,0.773908821839,4.166646575836838
"O=S(=O)(C1CC1)N1CCC([NH2+]Cc2ccncc2)CC1
",0.1016,0.860414263004,3.5059441354724097
"C=Cn1cc(C[NH+]2CC[C@@H](CNC(=O)c3ccc(C#N)cc3)C2)cn1
",0.69008,0.8292901956219999,4.509597973480791
